8.67	0.0121533	
8.68	0.012085	
8.69	0.012017	
8.7	0.0119494	
8.71	0.0118822	
8.72	0.0118154	
8.73	0.011749	
8.74	0.0116829	
8.75	0.0116172	
8.76	0.0115519	
8.77	0.0114869	
8.78	0.0114223	
8.79	0.0113581	
8.8	0.0112942	
8.81	0.0112307	
8.82	0.0111675	
8.83	0.0111047	
8.84	0.0110423	
8.85	0.0109802	
8.86	0.0109184	
8.87	0.010857	
8.88	0.010796	
8.89	0.0107353	
8.9	0.0106749	
8.91	0.0106149	
8.92	0.0105552	
8.93	0.0104958	
8.94	0.0104368	
8.95	0.0103781	
8.96	0.0103197	
8.97	0.0102617	
8.98	0.010204	
8.99	0.0101466	
9	0.0100895	
9.01	0.0100328	
9.02	0.00997635	
9.03	0.00992024	
9.04	0.00986445	
9.05	0.00980897	
9.06	0.00975381	
9.07	0.00969895	
9.08	0.00964441	
9.09	0.00959017	
9.1	0.00953623	
9.11	0.0094826	
9.12	0.00942927	
9.13	0.00937624	
9.14	0.0093235	
9.15	0.00927107	
9.16	0.00921893	
9.17	0.00916708	
9.18	0.00911552	
9.19	0.00906426	
9.2	0.00901328	
9.21	0.00896259	
9.22	0.00891218	
9.23	0.00886206	
9.24	0.00881222	
9.25	0.00876265	
9.26	0.00871337	
9.27	0.00866437	
9.28	0.00861564	
9.29	0.00856718	
9.3	0.008519	
9.31	0.00847108	
9.32	0.00842344	
9.33	0.00837607	
9.34	0.00832896	
9.35	0.00828211	
9.36	0.00823553	
9.37	0.00818921	
9.38	0.00814315	
9.39	0.00809736	
9.4	0.00805181	
9.41	0.00800653	
9.42	0.0079615	
9.43	0.00791672	
9.44	0.00787219	
9.45	0.00782792	
9.46	0.00778389	
9.47	0.00774011	
9.48	0.00769658	
9.49	0.00765329	
9.5	0.00761024	
9.51	0.00756744	
9.52	0.00752488	
9.53	0.00748256	
9.54	0.00744047	
9.55	0.00739862	
9.56	0.00735701	
9.57	0.00731563	
9.58	0.00727449	
9.59	0.00723357	
9.6	0.00719289	
9.61	0.00715243	
9.62	0.0071122	
9.63	0.0070722	
9.64	0.00703242	
9.65	0.00699287	
9.66	0.00695354	
9.67	0.00691443	
9.68	0.00687554	
9.69	0.00683687	
9.7	0.00679841	
9.71	0.00676017	
9.72	0.00672215	
9.73	0.00668434	
9.74	0.00664675	
9.75	0.00660936	
9.76	0.00657219	
9.77	0.00653522	
9.78	0.00649846	
9.79	0.00646191	
9.8	0.00642557	
9.81	0.00638943	
9.82	0.00635349	
9.83	0.00631775	
9.84	0.00628222	
9.85	0.00624688	
9.86	0.00621175	
9.87	0.00617681	
9.88	0.00614207	
9.89	0.00610752	
9.9	0.00607317	
9.91	0.00603901	
9.92	0.00600504	
9.93	0.00597126	
9.94	0.00593768	
9.95	0.00590428	
9.96	0.00587107	
9.97	0.00583805	
9.98	0.00580521	
9.99	0.00577256	
10	0.00574009	
10.01	0.0057078	
10.02	0.0056757	
10.03	0.00564378	
10.04	0.00561203	
10.05	0.00558047	
10.06	0.00554908	
10.07	0.00551787	
10.08	0.00548683	
10.09	0.00545597	
10.1	0.00542528	
10.11	0.00539476	
10.12	0.00536442	
10.13	0.00533425	
10.14	0.00530424	
10.15	0.00527441	
10.16	0.00524474	
10.17	0.00521524	
10.18	0.00518591	
10.19	0.00515674	
10.2	0.00512773	
10.21	0.00509889	
10.22	0.00507021	
10.23	0.00504169	
10.24	0.00501333	
10.25	0.00498513	
10.26	0.00495709	
10.27	0.00492921	
10.28	0.00490148	
10.29	0.00487391	
10.3	0.0048465	
10.31	0.00481924	
10.32	0.00479213	
10.33	0.00476518	
10.34	0.00473837	
10.35	0.00471172	
10.36	0.00468522	
10.37	0.00465887	
10.38	0.00463266	
10.39	0.0046066	
10.4	0.00458069	
10.41	0.00455493	
10.42	0.0045293	
10.43	0.00450383	
10.44	0.00447849	
10.45	0.0044533	
10.46	0.00442825	
10.47	0.00440335	
10.48	0.00437858	
10.49	0.00435395	
10.5	0.00432946	
10.51	0.00430511	
10.52	0.00428089	
10.53	0.00425681	
10.54	0.00423287	
10.55	0.00420906	
10.56	0.00418538	
10.57	0.00416184	
10.58	0.00413843	
10.59	0.00411515	
10.6	0.004092	
10.61	0.00406899	
10.62	0.0040461	
10.63	0.00402334	
10.64	0.00400071	
10.65	0.00397821	
10.66	0.00395583	
10.67	0.00393358	
10.68	0.00391145	
10.69	0.00388945	
10.7	0.00386757	
10.71	0.00384582	
10.72	0.00382419	
10.73	0.00380267	
10.74	0.00378129	
10.75	0.00376002	
10.76	0.00373887	
10.77	0.00371783	
10.78	0.00369692	
10.79	0.00367613	
10.8	0.00365545	
10.81	0.00363489	
10.82	0.00361444	
10.83	0.00359411	
10.84	0.00357389	
10.85	0.00355379	
10.86	0.0035338	
10.87	0.00351392	
10.88	0.00349416	
10.89	0.0034745	
10.9	0.00345496	
10.91	0.00343553	
10.92	0.0034162	
10.93	0.00339698	
10.94	0.00337788	
10.95	0.00335888	
10.96	0.00333998	
10.97	0.00332119	
10.98	0.00330251	
10.99	0.00328394	
